,Season,Date,HID,AID,Open,OddsH,OddsA,OddsD,H,A,D,HS,AS,Special,H_PEN,A_PEN,H_MAJ,A_MAJ,H_PPG,A_PPG,H_SHG,A_SHG,H_SV,A_SV,H_PIM,A_PIM,H_SOG,A_SOG,H_BLK_S,A_BLK_S,H_HIT,A_HIT,H_BLK,A_BLK,H_FO,A_FO,H_P1,A_P1,H_P2,A_P2,H_P3,A_P3,H_OT,A_OT,H_SO,A_SO
4991,2002,2002-09-13,16,18,2002-09-12,1.78,1.87,20.0,False,True,False,3,4,,12,14,2,0,2,2,0,0,30,30,38,28,,,,,,,,,,,2,1,0,3,1,0,,,,
4992,2002,2002-09-13,15,23,2002-09-12,1.23,3.88,20.0,True,False,False,8,2,,10,11,1,0,3,0,1,0,23,32,30,22,,,,,,,,,,,4,0,2,1,2,1,,,,
4993,2002,2002-09-13,19,25,2002-09-12,1.37,2.85,20.0,True,False,False,2,1,,3,6,0,0,0,0,0,0,21,26,6,12,,,,,,,,,,,0,0,1,0,1,1,,,,
4994,2002,2002-09-13,8,9,2002-09-12,1.78,1.87,20.0,True,False,False,3,1,,10,10,1,1,1,1,0,0,36,36,30,30,,,,,,,,,,,0,0,2,0,1,1,,,,
4995,2002,2002-09-14,23,19,2002-09-13,2.43,1.48,20.0,True,False,False,4,1,,14,14,1,0,3,1,0,0,28,24,38,28,,,,,,,,,,,0,1,4,0,0,0,,,,
4996,2002,2002-09-15,22,15,2002-09-14,1.43,2.61,20.0,False,True,False,0,2,,5,9,0,0,0,1,0,0,31,31,10,18,,,,,,,,,,,0,0,0,1,0,1,,,,
4997,2002,2002-09-15,18,8,2002-09-14,1.35,2.95,20.0,False,True,False,2,3,OT,7,9,0,0,2,1,0,0,26,43,14,18,,,,,,,,,,,1,0,0,0,1,2,0,1,,
4998,2002,2002-09-15,0,16,2002-09-14,1.44,2.55,20.0,True,False,False,3,0,,10,11,0,0,2,0,0,0,29,33,20,22,,,,,,,,,,,0,0,3,0,0,0,,,,
4999,2002,2002-09-15,9,20,2002-09-14,1.23,3.82,20.0,True,False,False,3,2,PS,7,18,0,1,1,1,0,0,41,34,14,56,,,,,,,,,,,0,0,1,1,1,1,0,0,1,0
5000,2002,2002-09-15,25,5,2002-09-14,1.22,3.93,20.0,True,False,False,4,3,,11,11,1,2,3,2,0,0,28,44,32,47,,,,,,,,,,,2,1,1,0,1,2,,,,
5001,2002,2002-09-15,10,24,2002-09-14,1.7,1.97,20.0,False,True,False,2,3,,5,9,0,0,2,2,0,0,29,31,10,18,,,,,,,,,,,0,1,1,2,1,0,,,,
5002,2002,2002-09-17,24,18,2002-09-16,1.54,2.27,20.0,True,False,False,8,4,,11,9,0,0,2,4,0,0,30,24,22,18,,,,,,,,,,,1,1,3,2,4,1,,,,
5003,2002,2002-09-17,20,25,2002-09-16,1.61,2.11,20.0,False,True,False,1,3,,6,14,0,0,0,1,0,0,31,42,12,28,,,,,,,,,,,0,2,0,0,1,1,,,,
5004,2002,2002-09-17,16,22,2002-09-16,1.7,1.98,20.0,True,False,False,4,2,,12,11,2,0,2,1,0,0,35,38,44,22,,,,,,,,,,,1,2,2,0,1,0,,,,
5005,2002,2002-09-17,5,15,2002-09-16,2.11,1.61,20.0,False,True,False,1,5,,12,15,0,0,0,3,0,1,30,39,24,30,,,,,,,,,,,0,2,0,1,1,2,,,,
5006,2002,2002-09-17,19,10,2002-09-16,1.29,3.35,20.0,False,True,False,5,6,PS,7,11,1,1,2,3,0,0,32,43,39,32,,,,,,,,,,,0,1,1,2,4,2,0,0,0,1
5007,2002,2002-09-17,8,23,2002-09-16,1.22,3.93,20.0,True,False,False,4,2,,14,18,1,0,0,2,2,0,42,32,32,36,,,,,,,,,,,2,1,1,0,1,1,,,,
5008,2002,2002-09-17,9,0,2002-09-16,1.25,3.62,20.0,True,False,False,2,1,,10,7,0,0,0,1,0,0,37,29,20,14,,,,,,,,,,,1,0,1,0,0,1,,,,
5009,2002,2002-09-20,15,24,2002-09-19,1.5,2.38,20.0,False,True,False,0,1,PS,9,11,2,0,0,0,0,1,32,32,38,22,,,,,,,,,,,0,0,0,0,0,0,0,0,0,1
5010,2002,2002-09-20,10,9,2002-09-19,1.98,1.69,20.0,True,False,False,2,1,,9,10,0,0,2,0,0,0,25,38,18,20,,,,,,,,,,,0,1,1,0,1,0,,,,
5011,2002,2002-09-20,25,16,2002-09-19,1.34,2.98,20.0,True,False,False,4,1,,6,8,0,1,1,1,0,0,28,32,12,26,,,,,,,,,,,2,1,2,0,0,0,,,,
5012,2002,2002-09-20,22,5,2002-09-19,1.22,4.0,20.0,False,True,False,3,4,OT,7,8,0,0,1,2,1,0,31,39,14,16,,,,,,,,,,,2,0,0,1,1,2,0,1,,
5013,2002,2002-09-20,23,20,2002-09-19,1.82,1.81,20.0,True,False,False,5,4,PS,9,14,1,1,3,1,1,1,28,40,28,38,,,,,,,,,,,1,2,0,1,3,1,0,0,1,0
5014,2002,2002-09-20,0,8,2002-09-19,1.57,2.21,20.0,True,False,False,2,1,OT,6,11,0,0,1,0,0,0,21,48,12,22,,,,,,,,,,,0,1,1,0,0,0,1,0,,
5015,2002,2002-09-21,0,18,2002-09-20,1.61,2.12,20.0,True,False,False,3,2,PS,5,6,0,0,1,0,1,0,31,43,10,12,,,,,,,,,,,0,0,1,0,1,2,0,0,1,0
5016,2002,2002-09-22,16,15,2002-09-21,1.69,1.98,20.0,True,False,False,1,0,,8,10,0,3,0,0,0,0,37,30,16,50,,,,,,,,,,,0,0,1,0,0,0,,,,
5017,2002,2002-09-22,20,22,2002-09-21,1.62,2.09,20.0,True,False,False,6,1,,10,12,0,0,3,0,1,0,39,42,20,24,,,,,,,,,,,1,0,4,1,1,0,,,,
5018,2002,2002-09-22,9,23,2002-09-21,1.14,5.28,20.0,True,False,False,4,3,,10,13,1,0,2,2,1,0,16,36,30,26,,,,,,,,,,,0,0,3,3,1,0,,,,
5019,2002,2002-09-22,19,5,2002-09-21,1.19,4.29,20.0,False,True,False,2,5,,11,13,0,0,2,1,0,0,33,43,22,26,,,,,,,,,,,0,1,1,3,1,1,,,,
5020,2002,2002-09-22,24,25,2002-09-21,1.42,2.64,20.0,True,False,False,2,1,,9,7,1,0,1,0,0,0,30,29,28,14,,,,,,,,,,,0,0,2,0,0,1,,,,
5021,2002,2002-09-22,8,10,2002-09-21,1.36,2.9,20.0,True,False,False,2,1,OT,5,9,0,0,0,0,1,0,34,41,10,18,,,,,,,,,,,0,0,1,0,0,1,1,0,,
5022,2002,2002-09-24,10,16,2002-09-23,1.5,2.39,20.0,True,False,False,4,1,,15,16,1,4,3,1,1,0,33,42,40,97,,,,,,,,,,,2,0,2,0,0,1,,,,
5023,2002,2002-09-24,25,9,2002-09-23,1.64,2.07,20.0,True,False,False,2,1,OT,9,9,0,0,0,0,0,0,42,27,18,18,,,,,,,,,,,1,1,0,0,0,0,1,0,,
5024,2002,2002-09-24,19,15,2002-09-23,1.47,2.46,20.0,True,False,False,6,1,,11,11,0,0,4,1,0,0,34,34,22,22,,,,,,,,,,,1,1,2,0,3,0,,,,
5025,2002,2002-09-24,22,8,2002-09-23,1.57,2.2,20.0,True,False,False,1,0,,6,6,0,0,0,0,0,0,26,29,12,12,,,,,,,,,,,0,0,0,0,1,0,,,,
5026,2002,2002-09-24,23,0,2002-09-23,1.94,1.72,20.0,False,True,False,1,3,,10,11,0,0,1,2,0,1,30,22,20,22,,,,,,,,,,,0,2,1,0,0,1,,,,
5027,2002,2002-09-24,5,24,2002-09-23,2.15,1.6,20.0,True,False,False,8,3,,3,7,0,0,2,1,0,0,28,28,6,14,,,,,,,,,,,3,1,3,0,2,2,,,,
5028,2002,2002-09-24,18,20,2002-09-23,1.35,2.96,20.0,True,False,False,4,3,,8,8,0,0,1,2,0,0,27,43,16,16,,,,,,,,,,,1,1,2,0,1,2,,,,
5029,2002,2002-09-27,8,5,2002-09-26,1.29,3.34,20.0,True,False,False,4,3,PS,11,13,0,1,2,2,1,0,32,41,22,36,,,,,,,,,,,1,1,2,1,0,1,0,0,1,0
5030,2002,2002-09-27,0,10,2002-09-26,1.41,2.68,20.0,True,False,False,5,3,,9,10,0,0,3,0,0,0,27,34,18,20,,,,,,,,,,,3,0,1,2,1,1,,,,
5031,2002,2002-09-27,9,18,2002-09-26,1.35,2.96,20.0,True,False,False,5,4,,10,14,0,1,3,2,0,0,34,28,20,38,,,,,,,,,,,0,2,1,2,4,0,,,,
5032,2002,2002-09-27,23,25,2002-09-26,2.14,1.6,20.0,True,False,False,3,1,,12,11,1,0,0,0,0,0,35,18,34,22,,,,,,,,,,,0,0,1,0,2,1,,,,
5033,2002,2002-09-27,22,19,2002-09-26,1.6,2.14,20.0,True,False,False,5,1,,7,10,1,1,1,0,0,0,28,28,18,24,,,,,,,,,,,1,1,1,0,3,0,,,,
5034,2002,2002-09-27,16,24,2002-09-26,1.7,1.97,20.0,True,False,False,3,1,,8,10,0,0,2,0,0,0,45,20,16,20,,,,,,,,,,,1,1,1,0,1,0,,,,
5035,2002,2002-09-28,20,15,2002-09-27,1.55,2.25,20.0,True,False,False,7,5,,14,12,1,1,3,3,1,0,33,28,38,34,,,,,,,,,,,2,3,3,0,2,2,,,,
5036,2002,2002-09-29,22,9,2002-09-28,1.71,1.96,20.0,True,False,False,2,1,,8,8,0,1,0,0,0,0,37,32,16,26,,,,,,,,,,,0,0,0,0,2,1,,,,
5037,2002,2002-09-29,15,8,2002-09-28,1.54,2.28,20.0,True,False,False,4,1,,14,16,0,0,2,1,0,0,30,34,28,32,,,,,,,,,,,2,0,0,1,2,0,,,,
5038,2002,2002-09-29,24,19,2002-09-28,1.49,2.41,20.0,False,True,False,1,4,,8,11,0,0,1,0,0,1,28,42,16,22,,,,,,,,,,,0,2,1,1,0,1,,,,
5039,2002,2002-09-29,18,23,2002-09-28,1.21,4.08,20.0,False,True,False,0,2,,5,8,0,0,0,0,0,0,19,31,10,16,,,,,,,,,,,0,0,0,1,0,1,,,,
5040,2002,2002-09-29,5,16,2002-09-28,1.64,2.07,20.0,False,True,False,1,3,,6,12,1,1,0,2,1,0,33,46,22,34,,,,,,,,,,,0,1,0,1,1,1,,,,
5041,2002,2002-09-29,25,0,2002-09-28,1.44,2.56,20.0,True,False,False,4,3,OT,7,7,0,1,3,0,0,0,40,35,14,24,,,,,,,,,,,1,3,1,0,1,0,1,0,,
5042,2002,2002-09-29,10,20,2002-09-28,1.54,2.26,20.0,False,True,False,3,4,,9,12,0,1,2,1,0,0,30,42,18,34,,,,,,,,,,,2,0,1,2,0,2,,,,
5043,2002,2002-10-01,18,19,2002-09-30,1.48,2.43,20.0,False,True,False,2,6,,10,10,0,0,0,3,0,0,21,32,20,20,,,,,,,,,,,0,1,0,3,2,2,,,,
5044,2002,2002-10-04,8,24,2002-10-03,1.46,2.48,20.0,False,True,False,2,3,PS,6,8,1,0,0,1,1,0,53,53,22,16,,,,,,,,,,,1,1,0,1,1,0,0,0,0,1
5045,2002,2002-10-04,19,16,2002-10-03,1.31,3.19,20.0,True,False,False,5,3,,6,10,0,0,3,1,0,0,23,38,12,20,,,,,,,,,,,0,2,4,0,1,1,,,,
5046,2002,2002-10-04,25,18,2002-10-03,1.43,2.58,20.0,True,False,False,5,2,,11,5,1,0,1,1,1,0,34,24,32,10,,,,,,,,,,,1,0,1,2,3,0,,,,
5047,2002,2002-10-04,9,15,2002-10-03,1.3,3.28,20.0,True,False,False,4,3,,9,10,0,0,2,1,1,1,34,36,18,20,,,,,,,,,,,1,1,1,0,2,2,,,,
5048,2002,2002-10-04,20,5,2002-10-03,1.32,3.1,20.0,True,False,False,7,5,,5,12,1,1,3,1,0,0,27,40,20,34,,,,,,,,,,,3,2,3,2,1,1,,,,
5049,2002,2002-10-04,23,10,2002-10-03,1.71,1.96,20.0,False,True,False,3,6,,4,8,0,0,3,2,0,0,23,30,8,16,,,,,,,,,,,0,2,1,2,2,2,,,,
5050,2002,2002-10-04,0,22,2002-10-03,1.5,2.38,20.0,False,True,False,1,2,,6,10,1,1,0,1,0,1,19,29,22,30,,,,,,,,,,,0,0,0,1,1,1,,,,
5051,2002,2002-10-05,24,9,2002-10-04,1.7,1.97,20.0,True,False,False,4,1,,11,12,0,0,1,1,1,0,32,31,22,24,,,,,,,,,,,2,1,1,0,1,0,,,,
5052,2002,2002-10-06,22,25,2002-10-05,1.51,2.35,20.0,False,True,False,1,2,,3,5,0,1,1,1,0,0,25,38,6,14,,,,,,,,,,,1,1,0,1,0,0,,,,
5053,2002,2002-10-06,19,8,2002-10-05,1.36,2.91,20.0,True,False,False,4,1,,10,9,0,0,2,1,0,0,33,31,20,18,,,,,,,,,,,3,0,0,1,1,0,,,,
5054,2002,2002-10-06,15,0,2002-10-05,1.47,2.47,20.0,True,False,False,5,1,,6,9,0,0,2,1,0,0,48,31,12,18,,,,,,,,,,,2,0,2,1,1,0,,,,
5055,2002,2002-10-06,5,23,2002-10-05,1.48,2.43,20.0,True,False,False,2,0,,9,10,0,2,1,0,0,0,29,27,18,40,,,,,,,,,,,1,0,0,0,1,0,,,,
5056,2002,2002-10-06,16,20,2002-10-05,1.57,2.19,20.0,False,True,False,1,4,,10,10,0,0,1,3,0,1,40,39,20,20,,,,,,,,,,,1,1,0,0,0,3,,,,
5057,2002,2002-10-06,10,18,2002-10-05,1.57,2.2,20.0,True,False,False,2,1,PS,9,9,0,0,0,1,0,0,35,39,18,18,,,,,,,,,,,0,0,0,0,1,1,0,0,1,0
5058,2002,2002-10-09,22,10,2002-10-08,1.39,2.77,20.0,True,False,False,3,1,,4,8,0,1,2,0,0,0,35,26,8,26,,,,,,,,,,,0,1,1,0,2,0,,,,
5059,2002,2002-10-11,20,24,2002-10-10,1.52,2.33,20.0,True,False,False,5,4,OT,9,13,0,0,4,2,0,0,41,33,18,26,,,,,,,,,,,2,0,0,3,2,1,1,0,,
5060,2002,2002-10-11,23,22,2002-10-10,2.01,1.67,20.0,False,True,False,1,2,,5,9,0,0,1,0,0,0,26,37,10,18,,,,,,,,,,,0,1,1,1,0,0,,,,
5061,2002,2002-10-11,0,19,2002-10-10,1.68,2.0,20.0,True,False,False,5,2,,5,5,0,0,2,0,0,0,29,33,10,10,,,,,,,,,,,0,1,3,1,2,0,,,,
5062,2002,2002-10-11,25,10,2002-10-10,1.32,3.1,20.0,True,False,False,4,0,,8,9,0,1,1,0,0,0,34,29,16,28,,,,,,,,,,,2,0,1,0,1,0,,,,
5063,2002,2002-10-11,9,5,2002-10-10,1.19,4.31,20.0,True,False,False,3,1,,5,8,0,2,1,0,1,0,27,40,10,41,,,,,,,,,,,1,0,1,0,1,1,,,,
5064,2002,2002-10-11,18,15,2002-10-10,1.53,2.29,20.0,False,True,False,4,5,,12,12,1,1,2,3,0,0,30,36,28,28,,,,,,,,,,,2,0,1,4,1,1,,,,
5065,2002,2002-10-12,8,16,2002-10-11,1.39,2.75,20.0,True,False,False,4,1,,8,9,2,2,1,1,0,0,25,50,41,43,,,,,,,,,,,2,1,2,0,0,0,,,,
5066,2002,2002-10-13,8,20,2002-10-12,1.49,2.4,20.0,False,True,False,1,4,,5,7,0,0,1,1,0,0,24,40,10,14,,,,,,,,,,,1,2,0,0,0,2,,,,
5067,2002,2002-10-13,15,25,2002-10-12,1.53,2.28,20.0,False,True,False,2,3,,6,7,0,0,2,1,0,0,34,34,12,14,,,,,,,,,,,1,0,1,1,0,2,,,,
5068,2002,2002-10-13,16,23,2002-10-12,1.37,2.86,20.0,True,False,False,5,3,,11,7,1,1,0,2,0,0,28,36,32,24,,,,,,,,,,,3,1,0,1,2,1,,,,
5069,2002,2002-10-13,19,9,2002-10-12,1.54,2.28,20.0,False,True,False,1,3,,6,9,0,0,1,0,0,0,27,32,12,18,,,,,,,,,,,0,1,0,0,1,2,,,,
5070,2002,2002-10-13,24,0,2002-10-12,1.43,2.58,20.0,True,False,False,5,4,,9,7,1,0,3,2,0,0,37,26,28,14,,,,,,,,,,,2,1,2,1,1,2,,,,
5071,2002,2002-10-13,5,18,2002-10-12,1.76,1.89,20.0,True,False,False,2,1,,4,8,0,1,1,0,0,0,34,28,8,26,,,,,,,,,,,0,0,1,0,1,1,,,,
5072,2002,2002-10-15,23,24,2002-10-14,2.05,1.65,20.0,True,False,False,4,3,,6,8,0,0,1,1,1,1,28,23,12,16,,,,,,,,,,,2,0,1,2,1,1,,,,
5073,2002,2002-10-15,20,19,2002-10-14,1.51,2.34,20.0,False,True,False,2,9,,3,5,0,0,0,1,0,1,35,33,6,10,,,,,,,,,,,1,2,0,5,1,2,,,,
5074,2002,2002-10-15,25,8,2002-10-14,1.33,3.03,20.0,False,True,False,1,2,,4,6,2,0,1,0,0,0,34,41,38,12,,,,,,,,,,,0,0,0,2,1,0,,,,
5075,2002,2002-10-15,0,5,2002-10-14,1.32,3.12,20.0,True,False,False,3,0,,7,7,0,0,2,0,0,0,24,44,14,14,,,,,,,,,,,0,0,3,0,0,0,,,,
5076,2002,2002-10-15,10,15,2002-10-14,1.65,2.04,20.0,True,False,False,7,3,,7,7,1,0,0,2,0,0,33,29,18,14,,,,,,,,,,,3,0,2,0,2,3,,,,
5077,2002,2002-10-15,9,16,2002-10-14,1.22,3.92,20.0,True,False,False,6,3,,7,10,0,0,4,1,0,1,25,38,14,20,,,,,,,,,,,3,2,1,0,2,1,,,,
5078,2002,2002-10-15,18,22,2002-10-14,1.57,2.19,20.0,True,False,False,5,3,,6,8,0,0,3,1,0,0,25,41,12,16,,,,,,,,,,,3,2,0,0,2,1,,,,
5079,2002,2002-10-17,18,16,2002-10-16,1.38,2.82,20.0,False,True,False,2,3,,6,5,0,0,0,2,0,0,22,60,12,10,,,,,,,,,,,0,0,0,1,2,2,,,,
5080,2002,2002-10-18,23,15,2002-10-17,1.91,1.74,20.0,True,False,False,2,1,OT,7,9,0,0,0,0,0,0,17,24,14,18,,,,,,,,,,,0,1,0,0,1,0,1,0,,
5081,2002,2002-10-18,22,24,2002-10-17,1.47,2.46,20.0,False,True,False,0,3,,7,8,0,0,0,2,0,0,29,41,14,16,,,,,,,,,,,0,2,0,1,0,0,,,,
5082,2002,2002-10-18,25,19,2002-10-17,1.5,2.38,20.0,False,True,False,2,3,OT,9,7,0,0,1,1,0,1,36,41,18,14,,,,,,,,,,,0,1,2,0,0,1,0,1,,
5083,2002,2002-10-18,0,20,2002-10-17,1.46,2.51,20.0,True,False,False,3,1,,4,8,1,1,1,0,0,0,25,36,12,20,,,,,,,,,,,0,0,1,1,2,0,,,,
5084,2002,2002-10-18,8,9,2002-10-17,1.74,1.92,20.0,True,False,False,3,2,OT,11,11,0,2,1,1,0,0,39,48,22,47,,,,,,,,,,,1,0,1,1,0,1,1,0,,
5085,2002,2002-10-19,10,5,2002-10-18,1.35,2.96,20.0,True,False,False,7,4,,14,14,3,2,3,2,0,0,37,45,57,53,,,,,,,,,,,2,0,2,1,3,3,,,,
5086,2002,2002-10-20,5,25,2002-10-19,2.01,1.67,20.0,True,False,False,7,1,,13,13,0,0,5,0,2,0,42,21,26,26,,,,,,,,,,,2,0,3,1,2,0,,,,
5087,2002,2002-10-20,16,0,2002-10-19,1.66,2.03,20.0,True,False,False,5,3,,10,10,1,0,1,1,2,1,39,32,30,20,,,,,,,,,,,1,1,3,1,1,1,,,,
5088,2002,2002-10-20,8,18,2002-10-19,1.44,2.55,20.0,False,True,False,2,4,,7,11,0,2,1,3,0,0,36,22,14,52,,,,,,,,,,,2,1,0,1,0,2,,,,
5089,2002,2002-10-20,19,23,2002-10-19,1.18,4.56,20.0,True,False,False,6,1,,6,9,0,0,4,1,0,0,28,31,12,18,,,,,,,,,,,2,0,0,0,4,1,,,,
5090,2002,2002-10-20,24,10,2002-10-19,1.38,2.8,20.0,False,True,False,2,4,,6,11,0,1,0,2,0,0,28,49,12,32,,,,,,,,,,,0,0,2,2,0,2,,,,
5091,2002,2002-10-20,20,9,2002-10-19,1.75,1.9,20.0,False,True,False,2,3,PS,4,6,1,4,2,1,0,1,25,41,12,51,,,,,,,,,,,0,1,2,0,0,1,0,0,0,1
5092,2002,2002-10-20,22,15,2002-10-19,1.46,2.51,20.0,False,True,False,1,3,,5,8,1,0,0,0,0,0,30,40,20,16,,,,,,,,,,,1,1,0,1,0,1,,,,
5093,2002,2002-10-22,9,10,2002-10-21,1.28,3.4,20.0,True,False,False,1,0,,8,8,0,1,0,0,0,0,30,34,16,26,,,,,,,,,,,0,0,1,0,0,0,,,,
5094,2002,2002-10-25,23,8,2002-10-24,1.89,1.76,20.0,False,True,False,2,3,OT,9,8,0,1,2,1,0,1,21,20,18,20,,,,,,,,,,,1,0,1,0,0,2,0,1,,
5095,2002,2002-10-25,10,19,2002-10-24,1.71,1.95,20.0,True,False,False,2,1,,7,8,0,0,1,0,1,0,43,39,14,16,,,,,,,,,,,1,0,1,0,0,1,,,,
5096,2002,2002-10-25,25,20,2002-10-24,1.42,2.62,20.0,True,False,False,4,1,,10,6,0,0,2,1,0,0,28,26,20,12,,,,,,,,,,,1,0,1,1,2,0,,,,
5097,2002,2002-10-25,0,9,2002-10-24,1.72,1.94,20.0,True,False,False,5,4,,6,9,0,2,1,1,0,1,26,36,12,38,,,,,,,,,,,2,1,2,1,1,2,,,,
5098,2002,2002-10-25,15,5,2002-10-24,1.35,2.96,20.0,True,False,False,7,0,,7,8,0,1,2,0,0,0,25,45,14,26,,,,,,,,,,,2,0,1,0,4,0,,,,
5099,2002,2002-10-25,18,24,2002-10-24,1.52,2.31,20.0,True,False,False,6,5,OT,6,7,0,0,3,1,0,0,31,29,12,14,,,,,,,,,,,3,3,1,0,1,2,1,0,,
5100,2002,2002-10-26,22,16,2002-10-25,1.41,2.69,20.0,True,False,False,5,3,,11,8,0,0,1,2,0,0,40,34,22,16,,,,,,,,,,,2,1,0,0,2,2,,,,
5101,2002,2002-10-27,5,22,2002-10-26,1.75,1.9,20.0,False,True,False,1,2,,9,11,0,1,1,0,0,0,32,36,18,32,,,,,,,,,,,0,0,1,1,0,1,,,,
5102,2002,2002-10-27,16,25,2002-10-26,1.67,2.02,20.0,True,False,False,5,1,,9,9,1,2,0,0,0,0,34,38,22,26,,,,,,,,,,,2,0,2,1,1,0,,,,
5103,2002,2002-10-27,8,0,2002-10-26,1.5,2.37,20.0,False,True,False,1,3,,2,5,3,2,1,1,0,0,31,37,39,35,,,,,,,,,,,0,0,1,2,0,1,,,,
5104,2002,2002-10-27,20,23,2002-10-26,1.31,3.2,20.0,True,False,False,5,1,,5,6,0,1,0,0,1,0,25,42,10,22,,,,,,,,,,,1,0,1,0,3,1,,,,
5105,2002,2002-10-27,24,15,2002-10-26,1.49,2.4,20.0,False,True,False,3,4,,7,9,2,2,2,2,0,0,36,33,39,53,,,,,,,,,,,1,1,2,1,0,2,,,,
5106,2002,2002-10-27,18,19,2002-10-26,1.65,2.04,20.0,True,False,False,5,4,,7,8,0,1,4,1,0,0,36,30,14,26,,,,,,,,,,,3,0,2,3,0,1,,,,
5107,2002,2002-10-29,23,9,2002-10-28,2.4,1.49,20.0,True,False,False,2,1,,9,9,0,1,1,0,0,0,25,21,18,28,,,,,,,,,,,2,0,0,0,0,1,,,,
5108,2002,2002-10-29,22,20,2002-10-28,1.43,2.59,20.0,True,False,False,2,1,PS,6,9,0,1,1,0,0,1,40,29,12,28,,,,,,,,,,,1,1,0,0,0,0,0,0,1,0
5109,2002,2002-10-29,10,8,2002-10-28,1.46,2.49,20.0,True,False,False,4,3,,6,6,0,1,2,2,1,0,39,35,12,22,,,,,,,,,,,1,1,3,2,0,0,,,,
5110,2002,2002-10-29,25,24,2002-10-28,1.5,2.38,20.0,False,True,False,1,3,,6,12,1,0,1,1,0,0,28,38,22,24,,,,,,,,,,,0,1,0,2,1,0,,,,
5111,2002,2002-10-29,5,19,2002-10-28,2.02,1.67,20.0,True,False,False,5,3,,7,9,0,1,4,2,0,0,45,34,14,28,,,,,,,,,,,2,1,1,1,2,1,,,,
5112,2002,2002-10-29,15,16,2002-10-28,1.36,2.88,20.0,False,True,False,2,4,,9,10,0,0,1,2,0,0,31,28,18,20,,,,,,,,,,,1,1,0,2,1,1,,,,
5113,2002,2002-10-29,18,0,2002-10-28,1.49,2.4,20.0,True,False,False,7,3,,6,6,0,0,0,0,0,0,35,29,12,12,,,,,,,,,,,2,0,1,3,4,0,,,,
5114,2002,2002-11-01,15,19,2002-10-31,1.56,2.22,20.0,True,False,False,5,0,,4,7,3,1,1,0,1,0,33,21,37,18,,,,,,,,,,,1,0,1,0,3,0,,,,
5115,2002,2002-11-01,24,5,2002-10-31,1.31,3.21,20.0,True,False,False,5,4,,8,8,0,0,2,1,0,0,31,26,16,16,,,,,,,,,,,2,2,3,2,0,0,,,,
5116,2002,2002-11-01,20,18,2002-10-31,1.6,2.15,20.0,False,True,False,1,2,PS,7,7,2,0,0,0,0,1,47,43,44,14,,,,,,,,,,,0,0,0,1,1,0,0,0,0,1
5117,2002,2002-11-01,0,23,2002-10-31,1.26,3.53,20.0,True,False,False,4,3,,10,8,3,0,2,2,1,0,25,28,44,16,,,,,,,,,,,0,0,3,1,1,2,,,,
5118,2002,2002-11-01,16,10,2002-10-31,1.53,2.29,20.0,False,True,False,3,4,PS,8,9,0,0,0,1,0,1,36,49,16,18,,,,,,,,,,,1,1,1,1,1,1,0,0,0,1
5119,2002,2002-11-01,8,22,2002-10-31,1.54,2.28,20.0,True,False,False,3,1,,7,7,1,1,0,0,0,0,36,32,24,24,,,,,,,,,,,0,1,1,0,2,0,,,,
5120,2002,2002-11-01,9,25,2002-10-31,1.3,3.28,20.0,True,False,False,4,1,,4,6,0,0,0,0,1,0,34,30,8,12,,,,,,,,,,,1,0,2,0,1,1,,,,
5121,2002,2002-11-02,19,22,2002-11-01,1.4,2.71,20.0,True,False,False,3,2,,5,9,0,0,1,0,0,0,37,39,10,18,,,,,,,,,,,1,0,1,0,1,2,,,,
5122,2002,2002-11-03,24,16,2002-11-02,1.39,2.77,20.0,True,False,False,3,0,,8,10,0,0,0,0,0,0,26,44,16,20,,,,,,,,,,,0,0,2,0,1,0,,,,
5123,2002,2002-11-03,15,20,2002-11-02,1.35,2.97,20.0,True,False,False,7,2,,12,10,0,0,3,2,0,0,37,29,24,20,,,,,,,,,,,2,0,2,1,3,1,,,,
5124,2002,2002-11-03,25,23,2002-11-02,1.29,3.34,20.0,False,True,False,0,1,,4,9,0,0,0,0,0,0,22,31,8,18,,,,,,,,,,,0,0,0,1,0,0,,,,
5125,2002,2002-11-03,5,8,2002-11-02,1.7,1.97,20.0,True,False,False,6,3,,7,8,0,1,3,1,0,0,31,39,14,26,,,,,,,,,,,0,0,2,2,4,1,,,,
5126,2002,2002-11-03,10,0,2002-11-02,1.47,2.47,20.0,False,True,False,2,3,,9,9,0,1,0,1,0,0,37,40,18,28,,,,,,,,,,,0,1,2,2,0,0,,,,
5127,2002,2002-11-04,18,9,2002-11-03,1.6,2.13,20.0,False,True,False,1,3,,8,11,0,0,1,2,0,0,30,33,16,22,,,,,,,,,,,0,0,0,1,1,2,,,,
5128,2002,2002-11-08,23,18,2002-11-07,1.99,1.69,20.0,False,True,False,1,4,,7,10,0,0,0,2,0,1,25,31,14,20,,,,,,,,,,,0,2,1,1,0,1,,,,
5129,2002,2002-11-08,20,10,2002-11-07,1.59,2.16,20.0,True,False,False,5,2,,11,9,0,1,3,1,0,0,43,41,22,28,,,,,,,,,,,3,1,2,1,0,0,,,,
5130,2002,2002-11-08,0,25,2002-11-07,1.41,2.67,20.0,True,False,False,3,1,,5,4,0,0,1,0,0,0,27,31,10,8,,,,,,,,,,,1,0,2,1,0,0,,,,
